Nummer,Name,EW,category,value
10030724,Oberfeldstraße,7728,S1,2.28
10030724,Oberfeldstraße,7728,S2,0.7
10030724,Oberfeldstraße,7728,S3,1.63
10030724,Oberfeldstraße,7728,S4,4.13
10030724,Oberfeldstraße,7728,D1,-0.66
10030724,Oberfeldstraße,7728,D2,-0.27
10030724,Oberfeldstraße,7728,D3,0.35
10030724,Oberfeldstraße,7728,D4,1.51
10030725,Buckower Ring,5810,S1,8.07
10030725,Buckower Ring,5810,S2,2.8
10030725,Buckower Ring,5810,S3,12
10030725,Buckower Ring,5810,S4,22.97
10030725,Buckower Ring,5810,D1,-1.52
10030725,Buckower Ring,5810,D2,-0.7
10030725,Buckower Ring,5810,D3,0.52
10030725,Buckower Ring,5810,D4,1.1
10030726,Alt-Biesdorf,2844,S1,3.28
10030726,Alt-Biesdorf,2844,S2,0.85
10030726,Alt-Biesdorf,2844,S3,1.62
10030726,Alt-Biesdorf,2844,S4,2.27
10030726,Alt-Biesdorf,2844,D1,-0.31
10030726,Alt-Biesdorf,2844,D2,-0.33
10030726,Alt-Biesdorf,2844,D3,-0.14
10030726,Alt-Biesdorf,2844,D4,-1
10030727,Biesdorf Süd,9188,S1,2.15
10030727,Biesdorf Süd,9188,S2,0.51
10030727,Biesdorf Süd,9188,S3,0.98
10030727,Biesdorf Süd,9188,S4,1.76
10030727,Biesdorf Süd,9188,D1,-0.69
10030727,Biesdorf Süd,9188,D2,-0.37
10030727,Biesdorf Süd,9188,D3,-0.19
10030727,Biesdorf Süd,9188,D4,-0.28
10040828,Kaulsdorf Nord,7609,S1,4.41
10040828,Kaulsdorf Nord,7609,S2,1.47
10040828,Kaulsdorf Nord,7609,S3,6.01
10040828,Kaulsdorf Nord,7609,S4,16.06
10040828,Kaulsdorf Nord,7609,D1,-0.62
10040828,Kaulsdorf Nord,7609,D2,-0.35
10040828,Kaulsdorf Nord,7609,D3,0.14
10040828,Kaulsdorf Nord,7609,D4,-1.69
10040829,Alt-Kaulsdorf,3583,S1,3.29
10040829,Alt-Kaulsdorf,3583,S2,0.98
10040829,Alt-Kaulsdorf,3583,S3,3.18
10040829,Alt-Kaulsdorf,3583,S4,3.89
10040829,Alt-Kaulsdorf,3583,D1,-0.63
10040829,Alt-Kaulsdorf,3583,D2,-0.3
10040829,Alt-Kaulsdorf,3583,D3,0.42
10040829,Alt-Kaulsdorf,3583,D4,0.63
10040830,Kaulsdorf Süd,7426,S1,2.31
10040830,Kaulsdorf Süd,7426,S2,0.69
10040830,Kaulsdorf Süd,7426,S3,1.99
10040830,Kaulsdorf Süd,7426,S4,5.92
10040830,Kaulsdorf Süd,7426,D1,-0.83
10040830,Kaulsdorf Süd,7426,D2,-0.33
10040830,Kaulsdorf Süd,7426,D3,0.31
10040830,Kaulsdorf Süd,7426,D4,2.73
10040931,Mahlsdorf Nord,9124,S1,2.73
10040931,Mahlsdorf Nord,9124,S2,0.85
10040931,Mahlsdorf Nord,9124,S3,2.03
10040931,Mahlsdorf Nord,9124,S4,2.95
10040931,Mahlsdorf Nord,9124,D1,-0.61
10040931,Mahlsdorf Nord,9124,D2,-0.27
10040931,Mahlsdorf Nord,9124,D3,0.12
10040931,Mahlsdorf Nord,9124,D4,-0.01
10040932,Alt-Mahlsdorf,3905,S1,3.61
10040932,Alt-Mahlsdorf,3905,S2,0.93
10040932,Alt-Mahlsdorf,3905,S3,2.77
10040932,Alt-Mahlsdorf,3905,S4,5.75
10040932,Alt-Mahlsdorf,3905,D1,0.02
10040932,Alt-Mahlsdorf,3905,D2,-0.12
10040932,Alt-Mahlsdorf,3905,D3,-0.31
10040932,Alt-Mahlsdorf,3905,D4,0
10040933,Mahlsdorf Süd,14405,S1,2.9
10040933,Mahlsdorf Süd,14405,S2,0.92
10040933,Mahlsdorf Süd,14405,S3,2
10040933,Mahlsdorf Süd,14405,S4,4.14
10040933,Mahlsdorf Süd,14405,D1,-0.34
10040933,Mahlsdorf Süd,14405,D2,-0.15
10040933,Mahlsdorf Süd,14405,D3,0.08
10040933,Mahlsdorf Süd,14405,D4,0.47
11010101,Dorf Malchow,560,S1,10.92
11010101,Dorf Malchow,560,S2,2.18
11010101,Dorf Malchow,560,S3,11.96
11010101,Dorf Malchow,560,S4,0
11010101,Dorf Malchow,560,D1,6.47
11010101,Dorf Malchow,560,D2,2.18
11010101,Dorf Malchow,560,D3,7.31
11010101,Dorf Malchow,560,D4,-5.17
11010102,Dorf Wartenberg,2562,S1,3.13
11010102,Dorf Wartenberg,2562,S2,1.08
11010102,Dorf Wartenberg,2562,S3,2.38
11010102,Dorf Wartenberg,2562,S4,5.57
11010102,Dorf Wartenberg,2562,D1,0.31
11010102,Dorf Wartenberg,2562,D2,-0.06
11010102,Dorf Wartenberg,2562,D3,0.41
11010102,Dorf Wartenberg,2562,D4,1.27
11010103,Dorf Falkenberg,1285,S1,3.17
11010103,Dorf Falkenberg,1285,S2,1.19
11010103,Dorf Falkenberg,1285,S3,2.72
11010103,Dorf Falkenberg,1285,S4,7.01
11010103,Dorf Falkenberg,1285,D1,-0.95
11010103,Dorf Falkenberg,1285,D2,-0.12
11010103,Dorf Falkenberg,1285,D3,-0.86
11010103,Dorf Falkenberg,1285,D4,0.3
11010204,Falkenberg Ost,8818,S1,12.48
11010204,Falkenberg Ost,8818,S2,5.07
11010204,Falkenberg Ost,8818,S3,24.86
11010204,Falkenberg Ost,8818,S4,56.75
11010204,Falkenberg Ost,8818,D1,-1.35
11010204,Falkenberg Ost,8818,D2,0.31
11010204,Falkenberg Ost,8818,D3,1.43
11010204,Falkenberg Ost,8818,D4,2.38
11010205,Falkenberg West,6670,S1,10.53
11010205,Falkenberg West,6670,S2,3.93
11010205,Falkenberg West,6670,S3,22.31
11010205,Falkenberg West,6670,S4,51.18
11010205,Falkenberg West,6670,D1,-3.22
11010205,Falkenberg West,6670,D2,-0.79
11010205,Falkenberg West,6670,D3,1.64
11010205,Falkenberg West,6670,D4,-1.84
11010206,Wartenberg Süd,5853,S1,9.46
11010206,Wartenberg Süd,5853,S2,3.52
11010206,Wartenberg Süd,5853,S3,18.18
11010206,Wartenberg Süd,5853,S4,50.89
11010206,Wartenberg Süd,5853,D1,-1.37
11010206,Wartenberg Süd,5853,D2,-0.16
11010206,Wartenberg Süd,5853,D3,0.67
11010206,Wartenberg Süd,5853,D4,3.65
11010207,Wartenberg Nord,6882,S1,10.03
11010207,Wartenberg Nord,6882,S2,3.4
11010207,Wartenberg Nord,6882,S3,17.96
11010207,Wartenberg Nord,6882,S4,42.79
11010207,Wartenberg Nord,6882,D1,-1.58
11010207,Wartenberg Nord,6882,D2,-0.37
11010207,Wartenberg Nord,6882,D3,-0.37
11010207,Wartenberg Nord,6882,D4,-5.54
11010308,Zingster Straße Ost,10996,S1,10.79
11010308,Zingster Straße Ost,10996,S2,4.11
11010308,Zingster Straße Ost,10996,S3,18.42
11010308,Zingster Straße Ost,10996,S4,49.86
11010308,Zingster Straße Ost,10996,D1,-1.45
11010308,Zingster Straße Ost,10996,D2,-0.3
11010308,Zingster Straße Ost,10996,D3,0.35
11010308,Zingster Straße Ost,10996,D4,-2.32
11010309,Zingster Straße West,9551,S1,11.35
11010309,Zingster Straße West,9551,S2,4.53
11010309,Zingster Straße West,9551,S3,23.09
11010309,Zingster Straße West,9551,S4,54.53
11010309,Zingster Straße West,9551,D1,-2.25
11010309,Zingster Straße West,9551,D2,-0.21
11010309,Zingster Straße West,9551,D3,2.11
11010309,Zingster Straße West,9551,D4,2.31
11010310,Mühlengrund,5237,S1,7.57
11010310,Mühlengrund,5237,S2,3.17
11010310,Mühlengrund,5237,S3,11.04
11010310,Mühlengrund,5237,S4,33.16
11010310,Mühlengrund,5237,D1,-2.42
11010310,Mühlengrund,5237,D2,0
11010310,Mühlengrund,5237,D3,-0.71
11010310,Mühlengrund,5237,D4,-7.9
11020411,Malchower Weg,7779,S1,5.25
11020411,Malchower Weg,7779,S2,1.66
11020411,Malchower Weg,7779,S3,7.21
11020411,Malchower Weg,7779,S4,21.77
11020411,Malchower Weg,7779,D1,-0.17
11020411,Malchower Weg,7779,D2,0.01
11020411,Malchower Weg,7779,D3,1.17
11020411,Malchower Weg,7779,D4,2.73
11020412,Hauptstraße,6088,S1,7.94
11020412,Hauptstraße,6088,S2,3.32
11020412,Hauptstraße,6088,S3,13.21
11020412,Hauptstraße,6088,S4,32.59
11020412,Hauptstraße,6088,D1,-0.45
11020412,Hauptstraße,6088,D2,0.14
11020412,Hauptstraße,6088,D3,-0.18
11020412,Hauptstraße,6088,D4,-1.13
11020513,Orankesee,3390,S1,2.99
11020513,Orankesee,3390,S2,0.94
11020513,Orankesee,3390,S3,2.09
11020513,Orankesee,3390,S4,3.45
11020513,Orankesee,3390,D1,0.05
11020513,Orankesee,3390,D2,0.27
11020513,Orankesee,3390,D3,-0.07
11020513,Orankesee,3390,D4,-0.94
11020514,Große-Leege-Straße,8286,S1,7.12
11020514,Große-Leege-Straße,8286,S2,2.49
11020514,Große-Leege-Straße,8286,S3,9.8
11020514,Große-Leege-Straße,8286,S4,23.46
11020514,Große-Leege-Straße,8286,D1,-0.6
11020514,Große-Leege-Straße,8286,D2,0.12
11020514,Große-Leege-Straße,8286,D3,0.72
11020514,Große-Leege-Straße,8286,D4,0.76
11020515,Landsberger Allee,14317,S1,8.96
11020515,Landsberger Allee,14317,S2,3.11
11020515,Landsberger Allee,14317,S3,14.24
11020515,Landsberger Allee,14317,S4,38.99
11020515,Landsberger Allee,14317,D1,-0.88
11020515,Landsberger Allee,14317,D2,-0.27
11020515,Landsberger Allee,14317,D3,0.31
11020515,Landsberger Allee,14317,D4,-0.04
11020516,Weiße Taube,3705,S1,2.94
11020516,Weiße Taube,3705,S2,0.67
11020516,Weiße Taube,3705,S3,3.83
11020516,Weiße Taube,3705,S4,10.16
11020516,Weiße Taube,3705,D1,0.05
11020516,Weiße Taube,3705,D2,-0.02
11020516,Weiße Taube,3705,D3,-0.01
11020516,Weiße Taube,3705,D4,0.65
11030617,Hohenschönhausener Straße,6124,S1,10.95
11030617,Hohenschönhausener Straße,6124,S2,3.79
11030617,Hohenschönhausener Straße,6124,S3,18.62
11030617,Hohenschönhausener Straße,6124,S4,60.14
11030617,Hohenschönhausener Straße,6124,D1,-2.94
11030617,Hohenschönhausener Straße,6124,D2,-0.88
11030617,Hohenschönhausener Straße,6124,D3,0.74
11030617,Hohenschönhausener Straße,6124,D4,-2.34
11030618,Fennpfuhl West,15750,S1,7.87
11030618,Fennpfuhl West,15750,S2,2.83
11030618,Fennpfuhl West,15750,S3,11.83
11030618,Fennpfuhl West,15750,S4,34.47
11030618,Fennpfuhl West,15750,D1,-1.51
11030618,Fennpfuhl West,15750,D2,-0.41
11030618,Fennpfuhl West,15750,D3,0.45
11030618,Fennpfuhl West,15750,D4,-0.89
11030619,Fennpfuhl Ost,10596,S1,10.04
11030619,Fennpfuhl Ost,10596,S2,3.53
11030619,Fennpfuhl Ost,10596,S3,16.78
11030619,Fennpfuhl Ost,10596,S4,48.03
11030619,Fennpfuhl Ost,10596,D1,-1.75
11030619,Fennpfuhl Ost,10596,D2,-0.38
11030619,Fennpfuhl Ost,10596,D3,0.33
11030619,Fennpfuhl Ost,10596,D4,0.61
11030720,Herzbergstraße,5128,S1,5.54
11030720,Herzbergstraße,5128,S2,1.58
11030720,Herzbergstraße,5128,S3,10.35
11030720,Herzbergstraße,5128,S4,33.14
11030720,Herzbergstraße,5128,D1,-1.4
11030720,Herzbergstraße,5128,D2,-0.71
11030720,Herzbergstraße,5128,D3,-0.52
11030720,Herzbergstraße,5128,D4,2.71
11030721,Rüdigerstraße,21946,S1,7.56
11030721,Rüdigerstraße,21946,S2,2.76
11030721,Rüdigerstraße,21946,S3,10.37
11030721,Rüdigerstraße,21946,S4,24.68
11030721,Rüdigerstraße,21946,D1,-1.92
11030721,Rüdigerstraße,21946,D2,-0.54
11030721,Rüdigerstraße,21946,D3,-0.03
11030721,Rüdigerstraße,21946,D4,-1.75
11030824,Frankfurter Allee Süd,10004,S1,8.4
11030824,Frankfurter Allee Süd,10004,S2,3.05
11030824,Frankfurter Allee Süd,10004,S3,14.63
11030824,Frankfurter Allee Süd,10004,S4,40.28
11030824,Frankfurter Allee Süd,10004,D1,-1.1
11030824,Frankfurter Allee Süd,10004,D2,-0.36
11030824,Frankfurter Allee Süd,10004,D3,-0.26
11030824,Frankfurter Allee Süd,10004,D4,-4.04
11040925,Victoriastadt,3553,S1,7.01
11040925,Victoriastadt,3553,S2,1.81
11040925,Victoriastadt,3553,S3,10.78
11040925,Victoriastadt,3553,S4,19.24
11040925,Victoriastadt,3553,D1,-1.14
11040925,Victoriastadt,3553,D2,-0.67
11040925,Victoriastadt,3553,D3,-0.01
11040925,Victoriastadt,3553,D4,-0.36
11040926,Weitlingstraße,27214,S1,8.05
11040926,Weitlingstraße,27214,S2,2.68
11040926,Weitlingstraße,27214,S3,12.37
11040926,Weitlingstraße,27214,S4,31.8
11040926,Weitlingstraße,27214,D1,-1.99
11040926,Weitlingstraße,27214,D2,-0.8
11040926,Weitlingstraße,27214,D3,0.12
11040926,Weitlingstraße,27214,D4,-0.59
11041022,Rosenfelder Ring,5088,S1,11.67
11041022,Rosenfelder Ring,5088,S2,4.58
11041022,Rosenfelder Ring,5088,S3,14.68
11041022,Rosenfelder Ring,5088,S4,49.56
11041022,Rosenfelder Ring,5088,D1,-2.45
11041022,Rosenfelder Ring,5088,D2,-0.13
11041022,Rosenfelder Ring,5088,D3,2.06
11041022,Rosenfelder Ring,5088,D4,6.96
11041023,Gensinger Straße,5902,S1,10.02
11041023,Gensinger Straße,5902,S2,3.41
11041023,Gensinger Straße,5902,S3,18.52
11041023,Gensinger Straße,5902,S4,44.6
11041023,Gensinger Straße,5902,D1,-1.79
11041023,Gensinger Straße,5902,D2,-0.87
11041023,Gensinger Straße,5902,D3,-0.04
11041023,Gensinger Straße,5902,D4,-4.56
11041027,Tierpark,2738,S1,8.82
11041027,Tierpark,2738,S2,3.43
11041027,Tierpark,2738,S3,17.68
11041027,Tierpark,2738,S4,41.31
11041027,Tierpark,2738,D1,-4.74
11041027,Tierpark,2738,D2,-1.93
11041027,Tierpark,2738,D3,1.05
11041027,Tierpark,2738,D4,-3.69
11041128,Sewanstraße,24697,S1,7.97
11041128,Sewanstraße,24697,S2,3.15
11041128,Sewanstraße,24697,S3,11.63
11041128,Sewanstraße,24697,S4,41.08
11041128,Sewanstraße,24697,D1,-1.23
11041128,Sewanstraße,24697,D2,0.01
11041128,Sewanstraße,24697,D3,0.55
11041128,Sewanstraße,24697,D4,0.78
11051229,Rummelsburg,3420,S1,4.52
11051229,Rummelsburg,3420,S2,1.54
11051229,Rummelsburg,3420,S3,3.86
11051229,Rummelsburg,3420,S4,3.17
11051229,Rummelsburg,3420,D1,-0.93
11051229,Rummelsburg,3420,D2,-0.24
11051229,Rummelsburg,3420,D3,0.02
11051229,Rummelsburg,3420,D4,-1.12
11051330,Karlshorst West,8240,S1,4.38
11051330,Karlshorst West,8240,S2,1.38
11051330,Karlshorst West,8240,S3,5.69
11051330,Karlshorst West,8240,S4,10.57
11051330,Karlshorst West,8240,D1,-0.55
11051330,Karlshorst West,8240,D2,-0.15
11051330,Karlshorst West,8240,D3,0.41
11051330,Karlshorst West,8240,D4,0.04
11051331,Karlshorst Nord,9595,S1,4.03
11051331,Karlshorst Nord,9595,S2,1.4
11051331,Karlshorst Nord,9595,S3,3.98
11051331,Karlshorst Nord,9595,S4,5.84
11051331,Karlshorst Nord,9595,D1,-0.88
11051331,Karlshorst Nord,9595,D2,-0.03
11051331,Karlshorst Nord,9595,D3,0.2
11051331,Karlshorst Nord,9595,D4,-0.47
11051332,Karlshorst Süd,6491,S1,3.03
11051332,Karlshorst Süd,6491,S2,0.86
11051332,Karlshorst Süd,6491,S3,3.24
11051332,Karlshorst Süd,6491,S4,3.91
11051332,Karlshorst Süd,6491,D1,-0.79
11051332,Karlshorst Süd,6491,D2,-0.26
11051332,Karlshorst Süd,6491,D3,-0.52
11051332,Karlshorst Süd,6491,D4,-1.82
12103115,Breitkopfbecken,7449,S1,11.88
12103115,Breitkopfbecken,7449,S2,4
12103115,Breitkopfbecken,7449,S3,22.74
12103115,Breitkopfbecken,7449,S4,54.15
12103115,Breitkopfbecken,7449,D1,-1.05
12103115,Breitkopfbecken,7449,D2,0.24
12103115,Breitkopfbecken,7449,D3,-0.26
12103115,Breitkopfbecken,7449,D4,0.31
12103116,Hausotterplatz,9180,S1,10.83
12103116,Hausotterplatz,9180,S2,3.49
12103116,Hausotterplatz,9180,S3,23.19
12103116,Hausotterplatz,9180,S4,53.63
12103116,Hausotterplatz,9180,D1,-0.69
12103116,Hausotterplatz,9180,D2,-0.2
12103116,Hausotterplatz,9180,D3,1.41
12103116,Hausotterplatz,9180,D4,3.33
12103117,Letteplatz,10039,S1,11.17
12103117,Letteplatz,10039,S2,3.56
12103117,Letteplatz,10039,S3,23.78
12103117,Letteplatz,10039,S4,55.58
12103117,Letteplatz,10039,D1,-2.01
12103117,Letteplatz,10039,D2,-0.62
12103117,Letteplatz,10039,D3,-0.4
12103117,Letteplatz,10039,D4,-0.6
12103218,Teichstraße,13017,S1,10.61
12103218,Teichstraße,13017,S2,3.48
12103218,Teichstraße,13017,S3,20.87
12103218,Teichstraße,13017,S4,53.85
12103218,Teichstraße,13017,D1,0.04
12103218,Teichstraße,13017,D2,0.56
12103218,Teichstraße,13017,D3,0.87
12103218,Teichstraße,13017,D4,1.25
12103219,Schäfersee,8551,S1,11.24
12103219,Schäfersee,8551,S2,3.47
12103219,Schäfersee,8551,S3,20.1
12103219,Schäfersee,8551,S4,53.77
12103219,Schäfersee,8551,D1,-0.24
12103219,Schäfersee,8551,D2,0.03
12103219,Schäfersee,8551,D3,0.15
12103219,Schäfersee,8551,D4,-2.86
12103220,Humboldtstraße,4588,S1,7.06
12103220,Humboldtstraße,4588,S2,2.44
12103220,Humboldtstraße,4588,S3,12.93
12103220,Humboldtstraße,4588,S4,31.03
12103220,Humboldtstraße,4588,D1,-2.32
12103220,Humboldtstraße,4588,D2,-0.38
12103220,Humboldtstraße,4588,D3,0.46
12103220,Humboldtstraße,4588,D4,-0.83
12214125,Waldidyll/Flughafensee,7005,S1,4.61
12214125,Waldidyll/Flughafensee,7005,S2,1.29
12214125,Waldidyll/Flughafensee,7005,S3,6.54
12214125,Waldidyll/Flughafensee,7005,S4,16.24
12214125,Waldidyll/Flughafensee,7005,D1,-0.75
12214125,Waldidyll/Flughafensee,7005,D2,-0.05
12214125,Waldidyll/Flughafensee,7005,D3,0.15
12214125,Waldidyll/Flughafensee,7005,D4,-0.61
12214126,Tegel Süd,7551,S1,9.79
12214126,Tegel Süd,7551,S2,3.49
12214126,Tegel Süd,7551,S3,20.22
12214126,Tegel Süd,7551,S4,45.07
12214126,Tegel Süd,7551,D1,-1.39
12214126,Tegel Süd,7551,D2,-0.41
12214126,Tegel Süd,7551,D3,1.08
12214126,Tegel Süd,7551,D4,0.27
12214421,Reinickes Hof,2603,S1,11.16
12214421,Reinickes Hof,2603,S2,3.8
12214421,Reinickes Hof,2603,S3,16.25
12214421,Reinickes Hof,2603,S4,43.15
12214421,Reinickes Hof,2603,D1,1.25
12214421,Reinickes Hof,2603,D2,1.24
12214421,Reinickes Hof,2603,D3,0.33
12214421,Reinickes Hof,2603,D4,5.37
12214422,Klixstraße,7688,S1,11.9
12214422,Klixstraße,7688,S2,3.92
12214422,Klixstraße,7688,S3,28.77
12214422,Klixstraße,7688,S4,62.37
12214422,Klixstraße,7688,D1,-1.43
12214422,Klixstraße,7688,D2,-0.07
12214422,Klixstraße,7688,D3,1.27
12214422,Klixstraße,7688,D4,-0.93
12214423,Mellerbogen,5534,S1,7.82
12214423,Mellerbogen,5534,S2,2.84
12214423,Mellerbogen,5534,S3,14.6
12214423,Mellerbogen,5534,S4,44.23
12214423,Mellerbogen,5534,D1,-2.44
12214423,Mellerbogen,5534,D2,0.05
12214423,Mellerbogen,5534,D3,0.51
12214423,Mellerbogen,5534,D4,2.03
12214424,Scharnweberstraße,10325,S1,10.91
12214424,Scharnweberstraße,10325,S2,3.4
12214424,Scharnweberstraße,10325,S3,23.21
12214424,Scharnweberstraße,10325,S4,54.64
12214424,Scharnweberstraße,10325,D1,-1.25
12214424,Scharnweberstraße,10325,D2,-0.43
12214424,Scharnweberstraße,10325,D3,0.62
12214424,Scharnweberstraße,10325,D4,-2.38
12214527,Alt-Tegel,10380,S1,5.6
12214527,Alt-Tegel,10380,S2,1.51
12214527,Alt-Tegel,10380,S3,7.22
12214527,Alt-Tegel,10380,S4,17.96
12214527,Alt-Tegel,10380,D1,-0.01
12214527,Alt-Tegel,10380,D2,-0.35
12214527,Alt-Tegel,10380,D3,0.29
12214527,Alt-Tegel,10380,D4,2.08
12224229,Konradshöhe/Tegelort,6013,S1,2.96
12224229,Konradshöhe/Tegelort,6013,S2,0.92
12224229,Konradshöhe/Tegelort,6013,S3,2.26
12224229,Konradshöhe/Tegelort,6013,S4,5.78
12224229,Konradshöhe/Tegelort,6013,D1,-0.66
12224229,Konradshöhe/Tegelort,6013,D2,-0.27
12224229,Konradshöhe/Tegelort,6013,D3,0.35
12224229,Konradshöhe/Tegelort,6013,D4,0.83
12224230,Heiligensee,17860,S1,2.62
12224230,Heiligensee,17860,S2,0.74
12224230,Heiligensee,17860,S3,2.58
12224230,Heiligensee,17860,S4,4.49
12224230,Heiligensee,17860,D1,-0.53
12224230,Heiligensee,17860,D2,-0.02
12224230,Heiligensee,17860,D3,0.04
12224230,Heiligensee,17860,D4,-0.48
12231101,Hermsdorf,16287,S1,3.05
12231101,Hermsdorf,16287,S2,0.91
12231101,Hermsdorf,16287,S3,2.74
12231101,Hermsdorf,16287,S4,4.72
12231101,Hermsdorf,16287,D1,-0.1
12231101,Hermsdorf,16287,D2,-0.26
12231101,Hermsdorf,16287,D3,0.21
12231101,Hermsdorf,16287,D4,0.81
12231102,Frohnau,16686,S1,2.32
12231102,Frohnau,16686,S2,0.7
12231102,Frohnau,16686,S3,2.05
12231102,Frohnau,16686,S4,3.23
12231102,Frohnau,16686,D1,-0.33
12231102,Frohnau,16686,D2,0.01
12231102,Frohnau,16686,D3,0.1
12231102,Frohnau,16686,D4,-0.07
12301203,Wittenau Süd,14476,S1,7.23
12301203,Wittenau Süd,14476,S2,2.21
12301203,Wittenau Süd,14476,S3,11.29
12301203,Wittenau Süd,14476,S4,26.28
12301203,Wittenau Süd,14476,D1,-0.96
12301203,Wittenau Süd,14476,D2,-0.4
12301203,Wittenau Süd,14476,D3,0.19
12301203,Wittenau Süd,14476,D4,-3.08
12301204,Wittenau Nord,6167,S1,3.64
12301204,Wittenau Nord,6167,S2,0.99
12301204,Wittenau Nord,6167,S3,6.19
12301204,Wittenau Nord,6167,S4,14.29
12301204,Wittenau Nord,6167,D1,-0.58
12301204,Wittenau Nord,6167,D2,-0.17
12301204,Wittenau Nord,6167,D3,0.6
12301204,Wittenau Nord,6167,D4,0.61
12301205,Waidmannslust,4825,S1,4.32
12301205,Waidmannslust,4825,S2,1.33
12301205,Waidmannslust,4825,S3,5.1
12301205,Waidmannslust,4825,S4,9.46
12301205,Waidmannslust,4825,D1,-0.52
12301205,Waidmannslust,4825,D2,0.15
12301205,Waidmannslust,4825,D3,0.34
12301205,Waidmannslust,4825,D4,1.59
12301206,Lübars,4969,S1,3.16
12301206,Lübars,4969,S2,0.85
12301206,Lübars,4969,S3,3.14
12301206,Lübars,4969,S4,4.81
12301206,Lübars,4969,D1,-0.99
12301206,Lübars,4969,D2,-0.21
12301206,Lübars,4969,D3,-0.13
12301206,Lübars,4969,D4,0.22
12302107,Schorfheidestraße,3005,S1,5.18
12302107,Schorfheidestraße,3005,S2,1.39
12302107,Schorfheidestraße,3005,S3,7.05
12302107,Schorfheidestraße,3005,S4,19.5
12302107,Schorfheidestraße,3005,D1,0.65
12302107,Schorfheidestraße,3005,D2,-0.31
12302107,Schorfheidestraße,3005,D3,1.71
12302107,Schorfheidestraße,3005,D4,6.48
12302108,Märkisches Zentrum,13526,S1,12.17
12302108,Märkisches Zentrum,13526,S2,4.17
12302108,Märkisches Zentrum,13526,S3,27.45
12302108,Märkisches Zentrum,13526,S4,65.42
12302108,Märkisches Zentrum,13526,D1,-0.65
12302108,Märkisches Zentrum,13526,D2,0.15
12302108,Märkisches Zentrum,13526,D3,-0.24
12302108,Märkisches Zentrum,13526,D4,-1.53
12302109,Treuenbrietzener Straße,11183,S1,13.36
12302109,Treuenbrietzener Straße,11183,S2,4.2
12302109,Treuenbrietzener Straße,11183,S3,34.66
12302109,Treuenbrietzener Straße,11183,S4,67.71
12302109,Treuenbrietzener Straße,11183,D1,-1.52
12302109,Treuenbrietzener Straße,11183,D2,-0.23
12302109,Treuenbrietzener Straße,11183,D3,0.49
12302109,Treuenbrietzener Straße,11183,D4,-0.93
12302110,Dannenwalder Weg,9957,S1,12.84
12302110,Dannenwalder Weg,9957,S2,4.3
12302110,Dannenwalder Weg,9957,S3,31
12302110,Dannenwalder Weg,9957,S4,61.69
12302110,Dannenwalder Weg,9957,D1,0.52
12302110,Dannenwalder Weg,9957,D2,0.77
12302110,Dannenwalder Weg,9957,D3,1.61
12302110,Dannenwalder Weg,9957,D4,1.06
12302211,Lübarser Straße,3280,S1,6.65
12302211,Lübarser Straße,3280,S2,2.35
12302211,Lübarser Straße,3280,S3,7.07
12302211,Lübarser Straße,3280,S4,14.61
12302211,Lübarser Straße,3280,D1,-0.61
12302211,Lübarser Straße,3280,D2,0.15
12302211,Lübarser Straße,3280,D3,0.3
12302211,Lübarser Straße,3280,D4,-3.06
12302212,Rollbergesiedlung,5472,S1,11.74
12302212,Rollbergesiedlung,5472,S2,3.45
12302212,Rollbergesiedlung,5472,S3,30.65
12302212,Rollbergesiedlung,5472,S4,64.33
12302212,Rollbergesiedlung,5472,D1,-0.45
12302212,Rollbergesiedlung,5472,D2,0.45
12302212,Rollbergesiedlung,5472,D3,3.87
12302212,Rollbergesiedlung,5472,D4,8.24
12304313,Borsigwalde,6452,S1,7.45
12304313,Borsigwalde,6452,S2,2.42
12304313,Borsigwalde,6452,S3,11.35
12304313,Borsigwalde,6452,S4,29.18
12304313,Borsigwalde,6452,D1,-1.17
12304313,Borsigwalde,6452,D2,-0.61
12304313,Borsigwalde,6452,D3,-0.16
12304313,Borsigwalde,6452,D4,4.1
12304314,Ziekowstraße/Freie Scholle,9679,S1,5.78
12304314,Ziekowstraße/Freie Scholle,9679,S2,1.63
12304314,Ziekowstraße/Freie Scholle,9679,S3,7.49
12304314,Ziekowstraße/Freie Scholle,9679,S4,18.2
12304314,Ziekowstraße/Freie Scholle,9679,D1,-1.05
12304314,Ziekowstraße/Freie Scholle,9679,D2,-0.58
12304314,Ziekowstraße/Freie Scholle,9679,D3,0.07
12304314,Ziekowstraße/Freie Scholle,9679,D4,-0.98
